year,ISO3,ADM0_NAME,ADM0_PCODE,ADM1_NAME,ADM1_PCODE,ADM2_NAME,ADM2_PCODE,ADM3_NAME,ADM3_PCODE,F_TL,M_TL,T_TL,F_00_04,F_05_09,F_10_14,F_15_19,F_20_24,F_25_29,F_30_34,F_35_39,F_40_44,F_45_49,F_50_54,F_55_59,F_60_64,F_65_69,F_70_74,F_75_79,F_80Plus,M_00_04,M_05_09,M_10_14,M_15_19,M_20_24,M_25_29,M_30_34,M_35_39,M_40_44,M_45_49,M_50_54,M_55_59,M_60_64,M_65_69,M_70_74,M_75_79,M_80Plus,T_00_04,T_05_09,T_10_14,T_15_19,T_20_24,T_25_29,T_30_34,T_35_39,T_40_44,T_45_49,T_50_54,T_55_59,T_60_64,T_65_69,T_70_74,T_75_79,T_80Plus
2022,BGD,Bangladesh,BD,Khulna,BD40,Magura,BD4055,Sreepur,BD405595,89077,80784,169861,6336,6449,6640,6450,6866,7172,7278,6706,6635,6315,5493,4503,3518,3108,2182,1818,1608,6558,6486,7098,6743,6018,5783,5903,5442,5519,5325,4933,4398,3417,2863,1961,1328,1009,12894,12935,13738,13193,12884,12955,13181,12148,12154,11640,10426,8901,6935,5971,4143,3146,2617
2022,BGD,Bangladesh,BD,Khulna,BD40,Meherpur,BD4057,Gangni,BD405747,166552,153749,320301,11094,10891,11904,11465,13770,14821,15524,14944,13088,11528,9306,8004,6202,5143,3994,2623,2251,11409,10997,12779,12410,12173,12726,12358,12292,11753,10964,9380,7272,5743,4229,3475,2094,1695,22503,21888,24683,23875,25943,27547,27882,27236,24841,22492,18686,15276,11945,9372,7469,4717,3946
2022,BGD,Bangladesh,BD,Khulna,BD40,Meherpur,BD4057,Mujib Nagar,BD405760,54958,49926,104884,3474,3507,3961,3888,3931,4519,4726,4820,4086,4000,2965,3142,2002,2432,1409,1221,875,3533,3526,4238,3971,3548,3738,4049,4081,4065,3767,3038,2474,1902,1473,1172,783,568,7007,7033,8199,7859,7479,8257,8775,8901,8151,7767,6003,5616,3904,3905,2581,2004,1443
2022,BGD,Bangladesh,BD,Khulna,BD40,Meherpur,BD4057,Meherpur Sadar,BD405787,141181,130602,271783,8797,8839,10091,10247,11317,12048,12951,12347,11643,10541,7806,6817,4951,4680,3358,2678,2070,9153,8909,10912,10705,10842,10540,10611,10228,9829,9718,7778,6926,4586,3832,2670,1968,1395,17950,17748,21003,20952,22159,22588,23562,22575,21472,20259,15584,13743,9537,8512,6028,4646,3465
2022,BGD,Bangladesh,BD,Khulna,BD40,Narail,BD4065,Kalia,BD406528,116095,106423,222518,9562,10396,10328,8235,8619,8420,8781,8113,7712,7653,6746,5744,4683,4156,2795,2224,1928,10017,10874,11032,9142,7816,7176,6949,6501,6566,6176,5597,5289,4268,3781,2279,1786,1174,19579,21270,21360,17377,16435,15596,15730,14614,14278,13829,12343,11033,8951,7937,5074,4010,3102
2022,BGD,Bangladesh,BD,Khulna,BD40,Narail,BD4065,Lohagara,BD406552,121235,103893,225128,9931,9799,9946,8723,9388,9642,9544,8689,8064,8003,6777,5899,4910,4533,2935,2459,1993,10003,10130,10120,8818,7223,7374,6979,6574,6428,6201,5507,5162,4322,3748,2253,1784,1267,19934,19929,20066,17541,16611,17016,16523,15263,14492,14204,12284,11061,9232,8281,5188,4243,3260
2022,BGD,Bangladesh,BD,Khulna,BD40,Narail,BD4065,Narail Sadar,BD406576,137068,125431,262499,9495,9831,10331,9606,10446,10875,11188,10797,9547,9683,7958,7327,5496,5180,3677,3097,2534,10030,10229,10721,10063,9323,9172,9263,8817,8532,8916,7024,6937,4983,4576,2978,2275,1592,19525,20060,21052,19669,19769,20047,20451,19614,18079,18599,14982,14264,10479,9756,6655,5372,4126
2022,BGD,Bangladesh,BD,Khulna,BD40,Satkhira,BD4087,Assasuni,BD408704,143322,133910,277232,9601,10566,11087,10632,11817,11854,11718,11108,9824,10083,8107,7600,5328,5482,3398,3206,1911,10060,10931,11721,11200,10602,10413,10417,9448,8823,8875,7098,7142,4967,4877,3075,2620,1641,19661,21497,22808,21832,22419,22267,22135,20556,18647,18958,15205,14742,10295,10359,6473,5826,3552
2022,BGD,Bangladesh,BD,Khulna,BD40,Satkhira,BD4087,Debhata,BD408725,65001,61060,126061,4316,4246,4727,5576,5968,5311,5340,5312,4466,4700,3531,3290,2274,2458,1405,1253,828,4371,4429,4841,5244,5518,5359,4726,4469,4107,4254,3228,3218,2192,2161,1346,972,625,8687,8675,9568,10820,11486,10670,10066,9781,8573,8954,6759,6508,4466,4619,2751,2225,1453
2022,BGD,Bangladesh,BD,Khulna,BD40,Satkhira,BD4087,Kalaroa,BD408743,128292,116121,244413,7827,8178,9548,10676,10658,10373,10763,11247,9372,9262,7059,6400,4626,4660,3256,2624,1763,8167,8350,9865,10728,9627,9128,8656,8531,8297,8488,6738,5936,4174,3886,2520,1872,1158,15994,16528,19413,21404,20285,19501,19419,19778,17669,17750,13797,12336,8800,8546,5776,4496,2921
2022,BGD,Bangladesh,BD,Khulna,BD40,Satkhira,BD4087,Kaliganj,BD408747,146254,135520,281774,9654,9911,10749,11781,12591,11875,12427,11904,10376,9883,7944,7459,5640,5442,3600,2823,2195,10027,10321,11124,11523,11202,10694,9855,9710,9229,9217,7318,7213,5180,5185,3364,2504,1854,19681,20232,21873,23304,23793,22569,22282,21614,19605,19100,15262,14672,10820,10627,6964,5327,4049
2022,BGD,Bangladesh,BD,Khulna,BD40,Satkhira,BD4087,Satkhira Sadar,BD408782,255087,242435,497522,16488,16773,19447,22891,23471,21339,21660,20845,18133,17563,13668,12352,8958,8600,5739,4191,2969,16900,17335,20658,22563,22564,20535,18743,17858,17419,16374,13227,11838,8275,7628,4847,3400,2271,33388,34108,40105,45454,46035,41874,40403,38703,35552,33937,26895,24190,17233,16228,10586,7591,5240
2022,BGD,Bangladesh,BD,Khulna,BD40,Satkhira,BD4087,Shyamnagar,BD408786,163304,143335,306639,11255,12132,13199,13186,14038,13291,13395,12513,11028,10926,8632,8300,5558,6359,3868,3443,2181,11749,12231,12945,11970,11337,10776,10692,10092,9187,9092,7298,7139,5188,5552,3366,2965,1756,23004,24363,26144,25156,25375,24067,24087,22605,20215,20018,15930,15439,10746,11911,7234,6408,3937
2022,BGD,Bangladesh,BD,Khulna,BD40,Satkhira,BD4087,Tala,BD408790,150251,139953,290204,8963,9945,10708,10744,12065,12046,13250,12654,11118,10819,8805,8035,5975,5614,4017,3261,2232,9303,10346,11221,11045,11109,10541,10900,10632,10388,10275,8329,7725,5615,5127,3253,2462,1682,18266,20291,21929,21789,23174,22587,24150,23286,21506,21094,17134,15760,11590,10741,7270,5723,3914
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Jamalpur,BD4539,Bakshiganj,BD453907,136628,124153,260781,13360,13152,10977,8359,10110,11031,10824,10304,9295,8465,8054,6421,5349,4255,3193,1976,1503,13910,13554,11779,8897,7549,8784,8794,8772,8095,7253,6854,5599,4854,3561,2788,1822,1288,27270,26706,22756,17256,17659,19815,19618,19076,17390,15718,14908,12020,10203,7816,5981,3798,2791
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Jamalpur,BD4539,Dewanganj,BD453915,146611,132747,279358,13338,14275,12314,9024,11560,12401,12437,11089,10127,8999,8253,6515,5818,4147,3121,1744,1449,13965,14843,13254,9853,8501,9894,9685,9863,8477,7690,7065,5737,4911,3617,2792,1475,1125,27303,29118,25568,18877,20061,22295,22122,20952,18604,16689,15318,12252,10729,7764,5913,3219,2574
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Jamalpur,BD4539,Islampur,BD453929,151940,141029,292969,14609,15116,11853,9171,11894,12584,12446,11494,10445,9653,8472,6941,5921,4417,3227,2105,1592,15041,15648,13938,10631,8942,10651,10379,10161,8786,8054,7840,6149,5276,3602,3012,1601,1318,29650,30764,25791,19802,20836,23235,22825,21655,19231,17707,16312,13090,11197,8019,6239,3706,2910
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Jamalpur,BD4539,Jamalpur Sadar,BD453936,334892,301681,636573,24918,26495,25000,22036,25624,27137,27248,27023,24394,23339,20050,16996,13460,11823,8377,6053,4919,25688,27207,26440,23016,21279,22327,22079,22209,20626,20695,17730,15413,12202,9460,7092,4606,3612,50606,53702,51440,45052,46903,49464,49327,49232,45020,44034,37780,32409,25662,21283,15469,10659,8531
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Jamalpur,BD4539,Madarganj,BD453958,150146,136663,286809,13561,14019,11662,8345,10534,12082,12721,11617,10899,9842,9062,7256,6172,4561,3812,2192,1809,13929,14782,13143,10849,8088,9346,9716,9810,8921,8225,7879,6091,5495,3856,3264,1874,1395,27490,28801,24805,19194,18622,21428,22437,21427,19820,18067,16941,13347,11667,8417,7076,4066,3204
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Jamalpur,BD4539,Melandaha,BD453961,168581,152136,320717,14035,14213,12453,9865,12083,13669,13823,13309,12608,11860,10856,8138,6972,5440,4517,2537,2203,14442,14716,13843,11265,9528,10817,11091,11017,10178,9743,9545,7467,6277,4449,3795,2230,1733,28477,28929,26296,21130,21611,24486,24914,24326,22786,21603,20401,15605,13249,9889,8312,4767,3936
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Jamalpur,BD4539,Sarishabari,BD453985,168084,150615,318699,12664,13550,12378,10493,12698,13286,13550,13408,12763,11769,10131,8558,7139,5627,4493,3067,2510,13032,14081,13610,11399,10388,10633,10495,10557,10569,10113,9449,7616,6229,4601,3740,2292,1811,25696,27631,25988,21892,23086,23919,24045,23965,23332,21882,19580,16174,13368,10228,8233,5359,4321
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Bhaluka,BD456113,299085,291614,590699,24266,23501,21781,23212,29374,27713,24813,22943,21266,18373,16185,11810,10714,8269,6604,4042,4219,24801,24380,22924,22906,28612,28475,24182,20898,18856,16790,14740,11496,10449,7795,6525,3835,3950,49067,47881,44705,46118,57986,56188,48995,43841,40122,35163,30925,23306,21163,16064,13129,7877,8169
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Dhobaura,BD456116,113054,102416,215470,12133,12335,10101,7011,7929,8101,8098,7602,7484,6740,6293,4787,4442,3245,2921,1748,2084,12231,12488,10634,7534,6679,6650,6516,6317,6020,5422,5315,4041,3941,2973,2654,1440,1561,24364,24823,20735,14545,14608,14751,14614,13919,13504,12162,11608,8828,8383,6218,5575,3188,3645
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Fulbaria,BD456120,253384,235187,488571,22996,24317,21293,17421,19229,19365,18905,18175,16746,15599,13727,11357,10038,8525,6872,4442,4377,23957,24975,22381,18639,16854,16909,15495,15450,14296,13235,12478,9881,9287,7296,6360,3840,3854,46953,49292,43674,36060,36083,36274,34400,33625,31042,28834,26205,21238,19325,15821,13232,8282,8231
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Gaffargaon,BD456122,224834,202744,427578,19811,19791,18916,16501,17323,17135,17087,16041,15743,14346,13473,10214,9411,7195,5490,3281,3076,20291,20548,19573,17898,14648,12929,12429,11995,12338,11551,11174,9688,8889,6918,5641,3528,2706,40102,40339,38489,34399,31971,30064,29516,28036,28081,25897,24647,19902,18300,14113,11131,6809,5782
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Gauripur,BD456123,185559,169629,355188,17066,17638,15893,12605,13075,13600,13199,12654,12160,11807,10810,8604,7552,6357,5255,3241,4043,17483,18492,16607,13802,11817,11237,10776,10337,10011,9530,9351,8158,7156,5692,4258,2542,2380,34549,36130,32500,26407,24892,24837,23975,22991,22171,21337,20161,16762,14708,12049,9513,5783,6423
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Haluaghat,BD456124,156758,141956,298714,14550,14890,13066,9710,11349,11558,11502,10951,10755,10323,8991,7196,6280,5134,4339,2956,3208,14776,15199,13486,9845,9793,9822,9574,9406,8816,8222,7864,6721,5617,4578,3609,2395,2233,29326,30089,26552,19555,21142,21380,21076,20357,19571,18545,16855,13917,11897,9712,7948,5351,5441
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Ishwarganj,BD456131,208518,193727,402245,21170,21698,18140,13484,14730,15089,15270,13989,13504,12847,12008,8821,8355,6646,5650,3380,3737,21720,22459,19588,15043,13096,12329,12167,12295,11488,10429,10445,8610,7844,6211,4709,2699,2595,42890,44157,37728,28527,27826,27418,27437,26284,24992,23276,22453,17431,16199,12857,10359,6079,6332
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Mymensingh Sadar,BD456152,436554,423304,859858,38284,38412,37171,36173,38827,35422,33527,32087,29530,27530,23361,18340,14922,11719,9341,6053,5855,39257,40054,38535,39966,39736,33681,29720,28975,26730,24351,22249,18123,14400,10457,8271,4816,3983,77541,78466,75706,76139,78563,69103,63247,61062,56260,51881,45610,36463,29322,22176,17612,10869,9838
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Muktagachha,BD456165,235161,218136,453297,21024,20887,18635,16595,18736,18076,17271,16939,15780,15306,13015,10691,9340,7773,6490,4186,4417,22035,21518,19804,17842,16910,16255,15135,14250,13423,13013,11830,9513,8385,6231,5491,3250,3251,43059,42405,38439,34437,35646,34331,32406,31189,29203,28319,24845,20204,17725,14004,11981,7436,7668
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Nandail,BD456172,219667,199060,418727,21726,23031,18487,14521,14901,16096,16500,14687,14500,13011,12786,9388,9146,7172,6197,3397,4121,22154,23915,19450,15629,13206,12677,12618,12219,11983,10689,11005,8548,8062,6114,5102,2853,2836,43880,46946,37937,30150,28107,28773,29118,26906,26483,23700,23791,17936,17208,13286,11299,6250,6957
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Phulpur,BD456181,346393,318475,664868,35280,35332,29571,22524,25586,25579,25284,23028,22401,20649,19048,15242,13178,11205,9489,6118,6879,36221,36515,30238,24346,22736,21882,21229,19634,19002,17401,16662,13648,11837,9603,7991,4826,4704,71501,71847,59809,46870,48322,47461,46513,42662,41403,38050,35710,28890,25015,20808,17480,10944,11583
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Mymensingh,BD4561,Trishal,BD456194,234628,219135,453763,23057,23101,20319,16328,18288,17952,17681,16509,15504,14311,12943,9821,8945,6943,5928,3583,3415,23942,24380,21462,17305,16342,15214,14359,13628,13204,12044,11972,8951,8369,6227,5583,3142,3011,46999,47481,41781,33633,34630,33166,32040,30137,28708,26355,24915,18772,17314,13170,11511,6725,6426
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Atpara,BD457204,78126,73100,151226,7381,7829,6652,4988,5433,6001,6142,5345,5441,4510,4579,3127,3484,2432,2231,1060,1491,7681,8089,7247,5797,5001,4590,4795,4556,4735,4092,4247,3081,3084,2204,1839,1080,982,15062,15918,13899,10785,10434,10591,10937,9901,10176,8602,8826,6208,6568,4636,4070,2140,2473
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Barhatta,BD457209,101415,96855,198270,10307,10135,8851,7102,7696,7843,7503,6650,6882,5841,5658,3886,3930,2942,2621,1583,1985,10723,10833,9382,7889,7195,6513,6128,5966,5972,5017,5093,4056,3715,3230,2327,1521,1295,21030,20968,18233,14991,14891,14356,13631,12616,12854,10858,10751,7942,7645,6172,4948,3104,3280
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Durgapur,BD457218,127193,118132,245325,13072,12724,10993,8826,9208,9458,9473,8353,8343,7311,7124,5297,4926,3705,3391,2188,2801,13354,12910,11741,9677,8235,8000,7733,7155,7387,6103,5998,4739,4560,3648,3227,1751,1914,26426,25634,22734,18503,17443,17458,17206,15508,15730,13414,13122,10036,9486,7353,6618,3939,4715
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Khaliajuri,BD457238,56048,55488,111536,6797,5756,4224,3335,3838,4409,4470,3706,3653,3069,3339,2309,2456,1695,1338,778,876,6914,5916,4606,4135,4382,4068,4018,3750,3508,2912,2814,2203,2111,1625,1212,725,589,13711,11672,8830,7470,8220,8477,8488,7456,7161,5981,6153,4512,4567,3320,2550,1503,1465
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Kalmakanda,BD457240,157714,146573,304287,17259,16804,14155,10108,11196,11965,11741,10498,10290,8852,8765,6047,6138,4257,4205,2378,3056,17388,17110,15047,11540,10179,9538,9488,8926,9042,7504,7600,5557,5668,4184,3727,2035,2040,34647,33914,29202,21648,21375,21503,21229,19424,19332,16356,16365,11604,11806,8441,7932,4413,5096
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Kendua,BD457247,162765,146703,309468,15850,16932,13598,9736,10541,11596,12282,10738,10851,9248,9691,6697,7391,5548,5171,2962,3933,16138,17459,14527,11256,9797,9246,9237,8782,9250,7777,8237,6260,6222,4440,3815,2088,2172,31988,34391,28125,20992,20338,20842,21519,19520,20101,17025,17928,12957,13613,9988,8986,5050,6105
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Madan,BD457256,82287,78555,160842,9452,9062,6543,4825,5485,6091,6414,5380,5581,4516,5168,3117,3799,2272,2252,1026,1304,9699,9468,7367,5970,5363,4834,4962,5115,4910,3992,4317,3205,3222,2342,1977,944,868,19151,18530,13910,10795,10848,10925,11376,10495,10491,8508,9485,6322,7021,4614,4229,1970,2172
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Mohanganj,BD457263,96447,91959,188406,9540,9533,7836,6246,7003,7575,7549,6600,6560,5660,5549,3936,3959,2942,2590,1574,1795,9835,9923,8605,6952,6923,6352,6053,5962,6165,5228,5027,3851,3601,2727,2316,1339,1100,19375,19456,16441,13198,13926,13927,13602,12562,12725,10888,10576,7787,7560,5669,4906,2913,2895
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Netrokona Sadar,BD457274,207936,197439,405375,18398,19299,17991,15551,15800,16488,16275,14596,13740,12325,11386,8582,8087,6319,5509,3471,4119,19261,20282,19151,17524,15621,13864,13420,13088,12707,11434,10227,8639,7219,5717,4225,2577,2483,37659,39581,37142,33075,31421,30352,29695,27684,26447,23759,21613,17221,15306,12036,9734,6048,6602
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Netrakona,BD4572,Purbadhala,BD457283,172717,158000,330717,17024,17326,15563,12118,12518,13006,12836,11373,11357,10106,9870,6944,6654,5118,4585,2669,3650,17455,17946,16104,12665,10415,10424,10174,9430,9897,8525,8481,7004,6302,4729,3884,2186,2379,34479,35272,31667,24783,22933,23430,23010,20803,21254,18631,18351,13948,12956,9847,8469,4855,6029
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Sherpur,BD4589,Jhenaigati,BD458937,82247,75833,158080,7214,7466,6822,4841,6379,6564,6290,6507,5874,5405,5257,3538,3322,2302,1939,1181,1346,7429,7688,7427,5611,4860,5726,5478,5355,5028,4360,4488,3461,3151,1952,1805,1005,1009,14643,15154,14249,10452,11239,12290,11768,11862,10902,9765,9745,6999,6473,4254,3744,2186,2355
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Sherpur,BD4589,Nakla,BD458967,100881,90530,191411,8459,9222,8209,6471,7427,7672,7734,7477,7205,6524,6310,4530,4215,3306,2735,1700,1685,8791,9429,8739,6749,5990,5984,6072,5924,6001,5499,5368,4270,3768,3023,2377,1312,1234,17250,18651,16948,13220,13417,13656,13806,13401,13206,12023,11678,8800,7983,6329,5112,3012,2919
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Sherpur,BD4589,Nalitabari,BD458970,123156,113594,236750,11128,11071,9545,7701,9995,10029,9492,9024,8540,7581,7202,5503,4825,4027,3274,2011,2208,11495,11418,10491,8071,7999,8988,8485,7935,7273,6394,6215,4747,4441,3369,2897,1699,1677,22623,22489,20036,15772,17994,19017,17977,16959,15813,13975,13417,10250,9266,7396,6171,3710,3885
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Sherpur,BD4589,Sherpur Sadar,BD458988,269420,257798,527218,24167,24877,22222,18293,22127,22438,21465,20009,18271,16497,15278,11624,10297,7758,6468,3788,3841,24899,26429,24917,21172,19042,19890,18791,18192,16575,14573,14182,10772,9752,6536,5939,3206,2931,49066,51306,47139,39465,41169,42328,40256,38201,34846,31070,29460,22396,20049,14294,12407,6994,6772
2022,BGD,Bangladesh,BD,Mymensingh,BD45,Sherpur,BD4589,Sreebardi,BD458990,137956,128011,265967,12653,12892,10854,8158,10680,11207,10683,10261,9755,8870,8647,6169,5733,3927,3543,1950,1974,12776,13135,12081,9064,8191,9443,9275,8837,8308,7366,7628,5844,5723,3592,3245,1794,1709,25429,26027,22935,17222,18871,20650,19958,19098,18063,16236,16275,12013,11456,7519,6788,3744,3683
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Adamdighi,BD501006,100117,94044,194161,6407,6107,6647,7369,9200,9148,8504,8252,7935,7606,5716,5342,3665,3519,2099,1528,1073,6950,6498,7052,7765,8366,8365,7443,6831,6976,6739,5444,4905,3403,3109,1951,1413,834,13357,12605,13699,15134,17566,17513,15947,15083,14911,14345,11160,10247,7068,6628,4050,2941,1907
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Bogra Sadar,BD501020,322598,332659,655257,21461,21311,23893,27891,30040,29654,28577,28135,23131,23462,16514,15521,10092,9520,5755,4494,3147,22852,22172,26130,34118,37181,30149,26002,25666,22785,23219,16955,16261,10001,7926,5091,3778,2373,44313,43483,50023,62009,67221,59803,54579,53801,45916,46681,33469,31782,20093,17446,10846,8272,5520
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Dhunat,BD501027,159401,142677,302078,12379,12692,11021,9435,12571,13634,13586,12660,11833,11204,9264,7963,6133,5877,3877,2998,2274,12635,13239,12135,9789,9749,10959,10917,10916,9616,9389,8121,7633,5549,4758,3136,2275,1861,25014,25931,23156,19224,22320,24593,24503,23576,21449,20593,17385,15596,11682,10635,7013,5273,4135
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Dhupchanchia,BD501033,97138,88849,185987,6202,6093,6423,6846,8469,8823,8679,8474,7194,7137,5528,5332,3746,3695,1972,1582,943,6538,6282,6840,7133,7621,7654,7028,7111,6208,6177,4852,4822,3359,3073,1824,1473,854,12740,12375,13263,13979,16090,16477,15707,15585,13402,13314,10380,10154,7105,6768,3796,3055,1797
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Gabtali,BD501040,175061,162462,337523,12934,12361,12022,11898,14035,14757,14046,14054,12783,13098,10073,9569,6846,6276,4237,3424,2648,13345,13015,13360,13551,12967,12895,11703,11443,10488,11271,9631,9194,6239,5173,3481,2676,2030,26279,25376,25382,25449,27002,27652,25749,25497,23271,24369,19704,18763,13085,11449,7718,6100,4678
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Kahaloo,BD501054,125815,117556,243371,8976,8187,8499,8873,11419,11893,10837,10806,8939,9307,7069,6696,4533,4300,2427,1786,1268,9305,8614,9104,9210,11078,11086,9640,9332,7907,7929,6274,5656,4098,3466,2189,1644,1024,18281,16801,17603,18083,22497,22979,20477,20138,16846,17236,13343,12352,8631,7766,4616,3430,2292
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Nandigram,BD501067,95559,90357,185916,6401,6490,6546,6828,8866,9122,8311,8148,6985,6668,5253,4871,3308,3099,1952,1532,1179,6531,6858,7453,6951,7862,8464,7592,7379,6119,5778,4862,4594,3192,2674,1774,1298,976,12932,13348,13999,13779,16728,17586,15903,15527,13104,12446,10115,9465,6500,5773,3726,2830,2155
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Sariakandi,BD501081,151694,141833,293527,12858,12945,11007,9446,12146,13308,12427,11836,10396,10145,8705,8197,6134,5188,3246,2111,1599,13656,14068,12597,10624,9008,11310,10467,10583,9427,8761,7733,7067,5499,4580,3077,1942,1434,26514,27013,23604,20070,21154,24618,22894,22419,19823,18906,16438,15264,11633,9768,6323,4053,3033
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Shajahanpur,BD501085,170190,171957,342147,11929,11605,12631,12548,15001,16233,15003,14767,11936,12237,8604,8289,5734,5730,3113,2760,2070,12542,12406,13425,14367,16516,16458,14306,15163,12068,11505,8713,8177,5275,4411,2886,2132,1607,24471,24011,26056,26915,31517,32691,29309,29930,24004,23742,17317,16466,11009,10141,5999,4892,3677
2022,BGD,Bangladesh,BD,Rajshahi,BD50,Bogra,BD5010,Sherpur,BD501088,193784,179532,373316,13447,13582,13289,12438,15929,17293,17216,16398,14269,13912,10998,10443,7442,6920,4289,3383,2536,14280,13988,14642,13654,13736,15241,14472,14856,12900,12364,9949,9253,6394,5562,3558,2735,1948,27727,27570,27931,26092,29665,32534,31688,31254,27169,26276,20947,19696,13836,12482,7847,6118,4484
